time,x,y,z
2860.0,2568560.4051732644,-6275020.662177505,1079673.6778890586
2862.0,2569487.3097927165,-6277218.9299910255,1064616.5539632526
2864.0,2570401.5403106106,-6279386.235705733,1049554.163915581
2866.0000000000005,2571303.092186173,-6281522.568550073,1034486.5822382775
2868.0,2572191.960941893,-6283627.917907064,1019413.8834499335
2870.0,2573068.142163547,-6285702.273314364,1004336.1420951169
2872.0,2573931.631500221,-6287745.624464323,989253.4327439907
2874.0,2574782.424664333,-6289757.961204033,974165.8299919299
2875.9999999999995,2575620.517431658,-6291739.273535394,959073.4084591407
2878.0,2576445.905641349,-6293689.551615155,943976.2427902767
2880.0,2577258.585195958,-6295608.785754977,928874.407654057
2882.0,2578058.5520614586,-6297496.966421479,913767.977742884
2884.0,2578845.8022672674,-6299354.084236293,898657.0277724597
2885.9999999999995,2579620.331906264,-6301180.1299761105,883541.6324814036
2888.0000000000005,2580382.137134813,-6302975.094572736,868421.8666308691
2890.0,2581131.214172782,-6304738.96911313,853297.8050041607
2892.0,2581867.559303564,-6306471.744839464,838169.5224063506
2894.0,2582591.1688740957,-6308173.413149162,823037.0936638953
2895.9999999999995,2583302.0392948757,-6309843.965594946,807900.5936242518
2898.0000000000005,2584000.167039985,-6311483.393884886,792760.0971554945
2900.0,2584685.548647104,-6313091.68988244,777615.679145931
2902.0,2585358.180717532,-6314668.845606498,762467.4145037185
2904.0,2586018.059916205,-6316214.853231429,747315.3781564796
2906.0,2586665.182971711,-6317729.705087113,732159.6450509181
2908.0000000000005,2587299.5466763093,-6319213.393658995,717000.2901524354
2910.0,2587921.147885947,-6320665.911588111,701837.3884447457
2912.0,2588529.9835202736,-6322087.251671139,686671.0149294916
2914.0,2589126.0505626593,-6323477.406860432,671501.2446258598
2916.0,2589709.346060209,-6324836.3702640515,656328.1525701965
2917.9999999999995,2590279.8671237794,-6326164.135145814,641151.8138156227
2920.0,2590837.610927992,-6327460.694925318,625972.3034316492
2922.0,2591382.5747112497,-6328726.043177981,610789.6965037924
2924.0,2591914.7557757488,-6329960.173635077,595604.0681331886
2926.0,2592434.1514874953,-6331163.080183765,580415.4934362094
2927.9999999999995,2592940.7592763174,-6332334.756867125,565224.0475440762
2930.0000000000005,2593434.5766358785,-6333475.197884185,550029.8056024758
2932.0,2593915.601123691,-6334584.397589958,534832.842771174
2934.0,2594383.830361129,-6335662.350495465,519633.23422363173
2936.0,2594839.2620334383,-6336709.051267768,504431.0551466182
2937.9999999999995,2595281.8938897513,-6337724.494729998,489226.3807398263
2940.0000000000005,2595711.723743097,-6338708.675861377,474019.28621548676
2942.0,2596128.7494704123,-6339661.589797254,458809.84679798264
2944.0,2596532.969012553,-6340583.231829119,443598.1377234636
2946.0,2596924.380374304,-6341473.597404638,428384.2342394601
2948.0,2597302.9816243905,-6342332.68212767,413168.2116044978
2950.0000000000005,2597668.770895486,-6343160.481758292,397950.14508771175
2952.0,2598021.746384224,-6343956.99221282,382730.1099684601
2954.0,2598361.906351205,-6344722.209563832,367508.1815359386
2956.0,2598689.249121007,-6345456.130040187,352284.4350887944
2958.0,2599003.773082193,-6346158.750027046,337058.94593473995
2959.9999999999995,2599305.4766873196,-6346830.066065886,321831.78939016716
2962.0,2599594.358452944,-6347470.074854524,306603.040779761
2964.0,2599870.4169596327,-6348078.77324713,291372.7754361134
2966.0,2600133.6508519663,-6348656.158254243,276141.06869933725
2968.0,2600384.058838549,-6349202.22704279,260907.9959166798
2969.9999999999995,2600621.639692013,-6349716.976936093,245673.6324421367
2972.0000000000005,2600846.392249026,-6350200.405413889,230438.05363606557
2974.0,2601058.315410295,-6350652.5101123415,215201.3348647996
2976.0,2601257.4081405737,-6351073.288824049,199963.55150026132
2978.0,2601443.669468666,-6351462.739498058,184724.7789195761
2979.9999999999995,2601617.098487431,-6351820.860239875,169485.09250468586
2982.0000000000005,2601777.694353788,-6352147.649311471,154244.5676419625
2984.0,2601925.4562887195,-6352443.105131294,139003.2797218215
2986.0,2602060.383577276,-6352707.226274274,123761.30413833559
2988.0,2602182.4755685776,-6352940.011471832,108518.7162888481
2990.0,2602291.7316758186,-6353141.459611882,93275.59157358653
2992.0000000000005,2602388.151376269,-6353311.569738841,78032.0053952761
2994.0,2602471.7342112768,-6353450.341053626,62788.033158753184
2996.0,2602542.479786271,-6353557.772913665,47543.750270578836
2998.0,2602600.387770763,-6353633.864832893,32299.232138652274
3000.0,2602645.457898345,-6353678.616481758,17054.554171824373
3001.9999999999995,2602677.6899666945,-6353692.027687218,1809.791779511147
3004.0,2602697.083837574,-6353674.098432745,-13434.979628692747
3006.0,2602703.639436829,-6353624.828858317,-28679.684643400513
3008.0,2602697.35675439,-6353544.2192604225,-43924.2478558197
3010.0,2602678.2358442727,-6353432.270092057,-59168.59385813869
3011.9999999999995,2602646.2768245735,-6353288.981962715,-74412.64724391315
3014.0000000000005,2602601.4798774724,-6353114.35563839,-89656.33260845247
3016.0,2602543.8452492296,-6352908.392041568,-104899.57454920626
3018.0,2602473.3732501827,-6352671.092251218,-120142.29766615067
3020.0,2602390.064254747,-6352402.457502789,-135384.42656217486
3022.0,2602293.9187014094,-6352102.489188202,-150625.88584346735
3024.0000000000005,2602184.9370927294,-6351771.188855837,-165866.60011990232
3026.0,2602063.1199953333,-6351408.5582105275,-181106.49400542595
3028.0,2601928.468039911,-6351014.599113549,-196345.49211844275
3030.0,2601780.9819212123,-6350589.313582606,-211583.51908220173
3032.0,2601620.6623980436,-6350132.70379182,-226820.49952518262
3033.9999999999995,2601447.5102932607,-6349644.772071723,-242056.3580814821
3036.0,2601261.5264937663,-6349125.520909231,-257291.0193911999
3038.0,2601062.711950504,-6348574.952947639,-272524.4081008249
3040.0,2600851.067678452,-6347993.070986602,-287756.4488636213
3042.0,2600626.594756617,-6347379.877982121,-302987.06634001434
3043.9999999999995,2600389.2943280297,-6346735.37704652,-318216.1851979765
3046.0000000000005,2600139.1675997362,-6346059.571448434,-333443.7301134133
3048.0,2599876.2158427904,-6345352.464612787,-348669.6257705493
3050.0,2599600.440392249,-6344614.060120772,-363893.7968623136
3052.0,2599311.8426471613,-6343844.361709829,-379116.16809072584
3053.9999999999995,2599010.424070564,-6343043.373273629,-394336.6641672818
3056.0000000000005,2598696.18618947,-6342211.098862042,-409555.209813339
3058.0,2598369.13059486,-6341347.542681123,-424771.7297605022
3060.0,2598029.2589416755,-6340452.709093083,-439986.14875100896
3062.0,2597676.5729488074,-6339526.602616264,-455198.3915381151
3064.0,2597311.0743990866,-6338569.227925113,-470408.3828864799
3066.0000000000005,2596932.7651392743,-6337580.58985016,-485616.04757255147
3068.0,2596541.647080051,-6336560.693377984,-500821.3103849519
3070.0,2596137.7221960053,-6335509.543651184,-516024.0961248624
3072.0,2595720.9925256246,-6334427.145968359,-531224.3296064083
3074.0,2595291.4601712814,-6333313.505784066,-546421.9356570439
3075.9999999999995,2594849.1272992226,-6332168.6287087975,-561616.8391179378
3078.0,2594393.996139557,-6330992.520508945,-576808.9648443569
3080.0,2593926.0689862426,-6329785.18710677,-591998.2377060516
3082.0,2593445.348197074,-6328546.634580365,-607184.5825876405
3084.0,2592951.836193669,-6327276.869163624,-622367.9243889946
3085.9999999999995,2592445.5354614556,-6325975.897246205,-637548.1880256216
3088.0000000000005,2591926.448549656,-6324643.725373495,-652725.2984290506
3090.0,2591394.578071276,-6323280.360246572,-667899.180547216
3092.0,2590849.926703086,-6321885.8087221645,-683069.7593448416
3094.0,2590292.49718561,-6320460.0778126195,-698236.9598038247
3095.9999999999995,2589722.292323107,-6319003.174685857,-713400.7069236198
3098.0000000000005,2589139.3149835584,-6317515.106665333,-728560.9257216228
3100.0,2588543.5680986494,-6315995.881229993,-743717.5412335539
3102.0,2587935.054663755,-6314445.506014239,-758870.4785138419
3104.0,2587313.77773792,-6312863.988807877,-774019.6626360068
3106.0,2586679.740443846,-6311251.337556079,-789165.0186930442
3108.0000000000005,2586032.945967871,-6309607.5603593355,-804306.4717978074
3110.0,2585373.3975599534,-6307932.665473412,-819443.9470833907
3112.0,2584701.0985336523,-6306226.661309302,-834577.3697035126
3114.0,2584016.052266111,-6304489.556433178,-849706.6648328985
3116.0,2583318.262198037,-6302721.359566345,-864831.7576676632
3117.9999999999995,2582607.731833683,-6300922.079585191,-879952.5734256932
3120.0,2581884.4647408277,-6299091.725521139,-895069.0373470297
3122.0,2581148.4645507564,-6297230.306560593,-910181.0746942501
3124.0,2580399.7349582403,-6295337.832044888,-925288.6107528507
3126.0,2579638.2797215157,-6293414.31147024,-940391.5708316278
3127.9999999999995,2578864.102662264,-6291459.754487689,-955489.8802630607
3130.0000000000005,2578077.20766559,-6289474.170903046,-970583.464403692
3132.0,2577277.598680001,-6287457.570676839,-985672.2486345102
3134.0,2576465.279717385,-6285409.963924259,-1000756.15836133
3136.0,2575640.254852986,-6283331.360915097,-1015835.1190151742
3137.9999999999995,2574802.528225386,-6281221.772073696,-1030909.0560526545
3140.0000000000005,2573952.1040364774,-6279081.207978885,-1045977.8949563522
3142.0,2573088.9865514436,-6276909.679363919,-1061041.5612351985
3144.0,2572213.1800987334,-6274707.197116427,-1076099.9804248563
3146.0,2571324.6890700366,-6272473.772278345,-1091153.078088099
3148.0,2570423.517920262,-6270209.416045856,-1106200.779815191
3150.0000000000005,2569509.671167511,-6267914.139769324,-1121243.0112242687
3152.0,2568583.153393052,-6265587.954953238,-1136279.6979617188
3154.0,2567643.969241298,-6263230.873256142,-1151310.7657025587
3156.0,2566692.1234197775,-6260842.906490571,-1166336.140150816
3158.0,2565727.6206991114,-6258424.066622985,-1181355.7470399074
3159.9999999999995,2564750.4659129847,-6255974.365773703,-1196369.5121330176
3162.0,2563760.6639581216,-6253493.816216836,-1211377.3612234788
3164.0,2562758.219794256,-6250982.430380216,-1226379.2201351486
3166.0,2561743.138444107,-6248440.2208453305,-1241375.0147227887
3168.0,2560715.4249933492,-6245867.200347248,-1256364.6708724434
3169.9999999999995,2559675.084590585,-6243263.38177455,-1271348.114501817
3172.0000000000005,2558622.1224473175,-6240628.778169258,-1286325.2715606524
3174.0,2557556.5438379203,-6237963.40272676,-1301296.0680311085
3176.0,2556478.354099609,-6235267.26879574,-1316260.4299281368
3178.0,2555387.558632412,-6232540.3898781,-1331218.2832998594
3179.9999999999995,2554284.16289914,-6229782.779628888,-1346169.554227946
3182.0000000000005,2553168.1724253567,-6226994.451856219,-1361114.1688279908
3184.0,2552039.5927993488,-6224175.420521202,-1376052.053249888
3186.0,2550898.4296720936,-6221325.699737856,-1390983.1336782086
3188.0,2549744.688757229,-6218445.303773038,-1405907.3363325775
3190.0,2548578.3758310224,-6215534.247046361,-1420824.5874680479
3192.0000000000005,2547399.496732338,-6212592.544130111,-1435734.8133754777
3194.0,2546208.057362605,-6209620.2097491715,-1450637.9403819041
3196.0,2545004.0636857855,-6206617.258780937,-1465533.8948509202
3198.0,2543787.5217283415,-6203583.706255233,-1480422.6031830485
3200.0,2542558.437579201,-6200519.567354231,-1495303.9918161158
3201.9999999999995,2541316.8173897257,-6197424.857412365,-1510177.987225628
3204.0,2540062.6673736763,-6194299.5919162445,-1525044.515925144
3206.0,2538795.993807179,-6191143.78650457,-1539903.5044666498
3208.0,2537516.8030286897,-6187957.456968049,-1554754.8794409318
3210.0,2536225.101438961,-6184740.619249298,-1569598.5674779506
3211.9999999999995,2534920.895501006,-6181493.289442769,-1584434.4952472136
3214.0000000000005,2533604.1917400626,-6178215.483794648,-1599262.5894581485
3216.0,2532274.996743558,-6174907.21870277,-1614082.776860475
3218.0,2530933.3171610725,-6171568.510716526,-1628894.9842445788
3220.0,2529579.1597043024,-6168199.3765367735,-1643699.1384418812
3221.9999999999995,2528212.531147024,-6164799.833015742,-1658495.166325213
3224.0000000000005,2526833.438325056,-6161369.89715694,-1673282.994809185
3226.0,2525441.888136221,-6157909.586115059,-1688062.5508505597
3228.0,2524037.8875403106,-6154418.9171958845,-1702833.7614486215
3230.0,2522621.4435590426,-6150897.9078561915,-1717596.5536455484
3232.0,2521192.5632760273,-6147346.575703653,-1732350.8545267812
3234.0000000000005,2519751.253836724,-6143764.938496741,-1747096.5912213952
3236.0,2518297.522448406,-6140153.014144629,-1761833.690902468
3238.0,2516831.3763801176,-6136510.820707093,-1776562.0807874505
3240.0,2515352.8229626366,-6132838.376394409,-1791281.6881385355
3242.0,2513861.8695884324,-6129135.699567254,-1805992.4402630269
3243.9999999999995,2512358.523711627,-6125402.808736604,-1820694.264513708
3246.0,2510842.792847953,-6121639.722563632,-1835387.0882892099
3248.0,2509314.6845747116,-6117846.459859605,-1850070.8390343797
3250.0,2507774.2065307335,-6114023.0395857785,-1864745.4442406478
3252.0,2506221.3664163346,-6110169.480853292,-1879410.8314463955
3253.9999999999995,2504656.1719932756,-6106285.802923065,-1894066.928237322
3256.0000000000005,2503078.631084718,-6102372.025205686,-1908713.6622468117
3258.0,2501488.7515751813,-6098428.167261312,-1923350.9611562993
3260.0,2499886.541410501,-6094454.248799554,-1937978.752695637
3262.0,2498272.0085977847,-6090450.289679374,-1952596.9646434602
3263.9999999999995,2496645.1612053667,-6086416.309908967,-1967205.5248275523
3266.0000000000005,2495006.0073627657,-6082352.329645662,-1981804.3611252103
3268.0,2493354.555260639,-6078258.3691957975,-1996393.40146361
3270.0,2491690.8131507393,-6074134.449014621,-2010972.5738201689
3272.0,2490014.789345866,-6069980.589706169,-2025541.8062229126
3274.0,2488326.4922198243,-6065796.812023157,-2040101.0267508365
3276.0000000000005,2486625.9302073754,-6061583.136866862,-2054650.1635342704
3278.0,2484913.1118041934,-6057339.585287009,-2069189.1447552408
3280.0,2483188.045566816,-6053066.178481655,-2083717.898647835
3282.0,2481450.7401125995,-6048762.937797072,-2098236.353498562
3284.0,2479701.204119671,-6044429.884727629,-2112744.437646714
3285.9999999999995,2477939.446326882,-6040067.040915672,-2127242.079484732
3288.0,2476165.4755337583,-6035674.428151407,-2141729.2074585618
3290.0,2474379.300600454,-6031252.068372782,-2156205.7500680187
3292.0,2472580.9304477023,-6026799.983665361,-2170671.6358671463
3294.0,2470770.3740567663,-6022318.196262207,-2185126.793464578
3295.9999999999995,2468947.6404693904,-6017806.728543755,-2199571.1515238965
3298.0000000000005,2467112.7387877507,-6013265.603037693,-2214004.638763992
3300.0,2465265.6781744054,-6008694.842418836,-2228427.183959423
3302.0,2463406.4678522446,-6004094.469509005,-2242838.7159407744
3304.0,2461535.1171044405,-5999464.5072768945,-2257239.1635950166
3305.9999999999995,2459651.6352743953,-5994804.978837952,-2271628.455865862
3308.0000000000005,2457756.0317656915,-5990115.907454249,-2286006.5217541237
3310.0,2455848.3160420405,-5985397.316534354,-2300373.2903180732
3312.0,2453928.49762723,-5980649.229633204,-2314728.690673797
3314.0,2451996.586105072,-5975871.670451972,-2329072.6519955513
3316.0,2450052.5911193523,-5971064.662837942,-2343405.1035161214
3318.0000000000005,2448096.5223737755,-5966228.230784376,-2357725.974527174
3320.0,2446128.389631914,-5961362.398430381,-2372035.1943796156
3322.0,2444148.2027171534,-5956467.190060778,-2386332.6924839457
3324.0,2442155.9715126394,-5951542.630105967,-2400618.398310611
3326.0,2440151.7059612246,-5946588.743141798,-2414892.24139036
3327.9999999999995,2438135.4160654135,-5941605.553889433,-2429154.151314598
3330.0,2436107.1118873083,-5936593.087215208,-2443404.057735739
3332.0,2434066.8035485535,-5931551.368130503,-2457641.8903675578
3334.0,2432014.501230282,-5926480.421791598,-2471867.578985546
3336.0,2429950.215173058,-5921380.273499544,-2486081.05342726
3337.9999999999995,2427873.9556768234,-5916250.9487000145,-2500282.2435926753
3340.0000000000005,2425785.7331008394,-5911092.472983176,-2514471.079444537
3342.0,2423685.5578636318,-5905904.872083542,-2528647.4910087106
3344.0,2421573.440442934,-5900688.1718798345,-2542811.408374533
3346.0,2419449.391375629,-5895442.398394843,-2556962.7616951615
3348.0,2417313.421257694,-5890167.577795279,-2571101.4811879247
3350.0000000000005,2415165.54074414,-5884863.73639164,-2585227.4971346715
3352.0,2413005.7605489567,-5879530.900638061,-2599340.739882118
3354.0,2410834.091445053,-5874169.097132167,-2613441.139842199
3356.0,2408650.5442641983,-5868778.352614937,-2627528.6274924134
3358.0,2406455.129896965,-5863358.693970552,-2641603.133376173
3359.9999999999995,2404247.859292667,-5857910.148226247,-2655664.588103149
3362.0,2402028.743459302,-5852432.742552171,-2669712.922349619
3364.0,2399797.793463492,-5846926.504261232,-2683748.0668588127
3366.0,2397555.0204304215,-5841391.4608089505,-2697769.9524412584
3368.0,2395300.4355437797,-5835827.639793312,-2711778.5099751274
3369.9999999999995,2393034.050045697,-5830235.068954615,-2725773.6704065804
3372.0000000000005,2390755.8752366863,-5824613.77617532,-2739755.36475011
3374.0,2388465.922475581,-5818963.789479901,-2753723.524088887
3376.0,2386164.2031794726,-5813285.137034687,-2767678.079575101
3378.0,2383850.72882365,-5807577.847147715,-2781618.9624303062
3379.9999999999995,2381525.510941538,-5801841.948268575,-2795546.1039457633
3382.0000000000005,2379188.5611246326,-5796077.468988253,-2809459.4354827814
3384.0,2376839.89102244,-5790284.438038978,-2823358.888473059
3386.0,2374479.512342413,-5784462.884294066,-2837244.394419027
3388.0,2372107.436849887,-5778612.836767762,-2851115.884894189
3390.0,2369723.676368018,-5772734.324615086,-2864973.2915434605
3392.0000000000005,2367328.242777718,-5766827.3771316735,-2878816.546083511
3394.0,2364921.1480175904,-5760892.023753613,-2892645.5803031013
3396.0,2362502.404083865,-5754928.294057294,-2906460.326063425
3398.0,2360072.0230303346,-5748936.2177592395,-2920260.715298443
3400.0,2357630.0169682885,-5742915.8247159505,-2934046.680015227
3401.9999999999995,2355176.3980664485,-5736867.144923743,-2947818.1522942926
3404.0,2352711.1785509023,-5730790.208518585,-2961575.064289939
3406.0,2350234.370705037,-5724685.045775934,-2975317.348230585
3408.0,2347745.9868694744,-5718551.687110576,-2989044.9364191047
3410.0,2345246.0394420037,-5712390.163076457,-3002757.7612331645
3411.9999999999995,2342734.5408775145,-5706200.50436652,-3016455.7551255566
3414.0000000000005,2340211.5036879294,-5699982.741812542,-3030138.8506245357
3416.0,2337676.940442137,-5693736.906384964,-3043806.9803341525
3418.0,2335130.863765925,-5687463.029192724,-3057460.076934587
3420.0,2332573.286341911,-5681161.141483095,-3071098.073182483
3421.9999999999995,2330004.2209094744,-5674831.274641506,-3084720.9019112806
3424.0000000000005,2327423.680264688,-5668473.460191386,-3098328.496031548
3426.0,2324831.6772602503,-5662087.729793984,-3111920.7885313137
3428.0,2322228.224805414,-5655674.115248206,-3125497.712476399
3430.0,2319613.335865919,-5649232.648490437,-3139059.201010748
3432.0,2316987.0234639216,-5642763.361594375,-3152605.187356758
3434.0000000000005,2314349.300677924,-5636266.286770855,-3166135.60481561
3436.0,2311700.180642705,-5629741.45636768,-3179650.386767599
3438.0,2309039.67654925,-5623188.902869442,-3193149.466672459
3440.0,2306367.8016446778,-5616608.658897352,-3206632.7780696983
3442.0,2303684.569232173,-5610000.757209065,-3220100.2545789215
3443.9999999999995,2300989.9926709104,-5603365.2306985,-3233551.82990016
3446.0,2298284.0853759884,-5596702.1123956675,-3246987.437814199
3448.0,2295566.8608183526,-5590011.435466492,-3260407.012182902
3450.0,2292838.3325247257,-5583293.233212633,-3273810.48694954
3452.0,2290098.5140775354,-5576547.539071308,-3287197.7961391145
3453.9999999999995,2287347.4191148407,-5569774.386615115,-3300568.8738586837
3456.0000000000005,2284585.061330259,-5562973.809551848,-3313923.6542976866
3458.0,2281811.454472893,-5556145.84172432,-3327262.0717282672
3460.0,2279026.6123472573,-5549290.517110185,-3340584.0605055992
3462.0,2276230.5488132047,-5542407.869821748,-3353889.5550682065
3463.9999999999995,2273423.2777858516,-5535497.934105792,-3367178.4899382885
3466.0000000000005,2270604.813235504,-5528560.744343391,-3380450.7997220396
3468.0,2267775.1691875826,-5521596.335049724,-3393706.419109973
3470.0,2264934.3597225477,-5514604.7408738965,-3406945.282877241
3472.0,2262082.398975825,-5507585.99659875,-3420167.3258839534
3474.0,2259219.301137729,-5500540.137140682,-3433372.483075502
3476.0000000000005,2256345.080453388,-5493467.197549454,-3446560.689482875
3478.0,2253459.7512226677,-5486367.213008012,-3459731.8802229804
3480.0,2250563.3278000946,-5479240.218832291,-3472885.990498961
3482.0,2247655.8245947813,-5472086.250471032,-3486022.955600514
3484.0,2244737.256070347,-5464905.343505596,-3499142.710904209
3485.9999999999995,2241807.636744843,-5457697.533649767,-3512245.191873803
3488.0,2238866.981190673,-5450462.856749569,-3525330.334060558
3490.0,2235915.3040345176,-5443201.348783073,-3538398.0731035587
3492.0,2232952.6199572557,-5435913.045860204,-3551448.3447300233
3494.0,2229978.9436938856,-5428597.984222552,-3564481.0847556223
3495.9999999999995,2226994.290033447,-5421256.200243178,-3577496.229084791
3498.0000000000005,2223998.6738189445,-5413887.730426422,-3590493.7137110443
3500.0,2220992.1099472647,-5406492.611407711,-3603473.474717288
3502.0,2217974.6133691003,-5399070.87995336,-3616435.4482761337
3504.0,2214946.199088869,-5391622.5729603795,-3629379.570650211
3505.9999999999995,2211906.882164635,-5384147.727456283,-3642305.7781924773
3508.0000000000005,2208856.6777080284,-5376646.380598887,-3655214.007346529
3510.0,2205795.600884164,-5369118.569676113,-3668104.194646915
3512.0,2202723.666911564,-5361564.332105799,-3680976.276719443
3514.0,2199640.8910620725,-5353983.705435487,-3693830.190281492
3516.0,2196547.288660779,-5346376.72734224,-3706665.8721423196
3518.0000000000005,2193442.8750859355,-5338743.43563243,-3719483.259203371
3520.0,2190327.6657688743,-5331083.868241548,-3732282.2884585867
3522.0,2187201.676193927,-5323398.063233996,-3745062.8969947104
3524.0,2184064.921898342,-5315686.05880289,-3757825.021991595
3526.0,2180917.418472204,-5307947.893269858,-3770568.6007225104
3527.9999999999995,2177759.1815583473,-5300183.605084839,-3783293.570554447
3530.0,2174590.226852279,-5292393.232825876,-3795999.868948423
3532.0,2171410.570102091,-5284576.815198917,-3808687.4334597876
3534.0,2168220.2271083794,-5276734.391037607,-3821356.2017385266
3536.0,2165019.2137241596,-5268865.999303086,-3834006.1115295645
3537.9999999999995,2161807.5458547836,-5260971.679083786,-3846637.1006730683
3540.0000000000005,2158585.239457855,-5253051.46959522,-3859249.1071047504
3542.0,2155352.310543146,-5245105.410179778,-3871842.0688561695
3544.0,2152108.7751725116,-5237133.540306521,-3884415.924055032
3546.0,2148854.6494598053,-5229135.89957097,-3896970.6109254947
3547.9999999999995,2145589.9495707946,-5221112.527694903,-3909506.0677884626
3550.0000000000005,2142314.6917230748,-5213063.464526143,-3922022.23306189
3552.0,2139028.892185984,-5204988.750038345,-3934519.04526108
3554.0,2135732.5672805184,-5196888.424330796,-3946996.4429989816
3556.0,2132425.733379244,-5188762.527628195,-3959454.3649864895
3558.0,2129108.4069062117,-5180611.100280444,-3971892.75003274
3560.0000000000005,2125780.6043368713,-5172434.182762441,-3984311.53704541
3562.0,2122442.3421979845,-5164231.815673861,-3996710.6650310108
3564.0,2119093.6370675364,-5156004.0397389475,-4009090.0730951857
3566.0,2115734.50557465,-5147750.895806298,-4021449.7004430057
3568.0,2112364.9643994984,-5139472.424848648,-4033789.4863792616
3569.9999999999995,2108985.0302732172,-5131168.66796266,-4046109.370308761
3572.0,2105594.7199778156,-5122839.666368706,-4058409.2917366205
3574.0,2102194.050346089,-5114485.46141065,-4070689.1902685585
3576.0,2098783.038261531,-5106106.094555636,-4082949.0056111882
3578.0,2095361.700658243,-5097701.6073938655,-4095188.6775723095
3579.9999999999995,2091930.0545208473,-5089272.041638385,-4107408.1460611997
3582.0000000000005,2088488.116884397,-5080817.439124865,-4119607.3510889043
3584.0,2085035.904834287,-5072337.841811384,-4131786.232768528
3586.0,2081573.4355061632,-5063833.291778204,-4143944.7313155234
3588.0,2078100.726085834,-5055303.831227557,-4156082.78704798
3589.9999999999995,2074617.79380918,-5046749.50248342,-4168200.340386912
3592.0000000000005,2071124.6559620623,-5038170.347991296,-4180297.3318565493
3594.0,2067621.3298802343,-5029566.410317992,-4192373.7020846196
3596.0,2064107.8329492486,-5020937.732151397,-4204429.39180264
3598.0,2060584.1826043671,-5012284.356300257,-4216464.3418462
3600.0,2057050.3963304698,-5003606.325693958,-4228478.493155247
3602.0000000000005,2053506.4916619624,-4994903.683382296,-4240471.786774374
3604.0,2049952.486182686,-4986176.472535254,-4252444.1638531005
3606.0,2046388.3975258234,-4977424.736442781,-4264395.565646159
3608.0,2042814.2433738082,-4968648.518514559,-4276325.933513777
3610.0,2039230.0414582319,-4959847.862279784,-4288235.208921959
3611.9999999999995,2035635.8095597508,-4951022.811386936,-4300123.333442767
3614.0,2032031.565507994,-4942173.409603553,-4311990.248754607
3616.0,2028417.3271814694,-4933299.700816002,-4323835.896642504
3618.0,2024793.1125074707,-4924401.729029252,-4335660.218998387
3620.0,2021158.9394619837,-4915479.5383666465,-4347463.1578213675
3621.9999999999995,2017514.826069593,-4906533.173069669,-4359244.655218013
3624.0000000000005,2013860.7904033866,-4897562.677497718,-4371004.653402632
3626.0,2010196.8505848635,-4888568.096127875,-4382743.094697552
3628.0,2006523.0247838371,-4879549.473554674,-4394459.92153339
3630.0,2002839.3312183423,-4870506.854489867,-4406155.0764493365
3632.0,1999145.7881545397,-4861440.283762195,-4417828.502093427
3634.0000000000005,1995442.41390662,-4852349.806317158,-4429480.141222818
3636.0,1991729.2268367093,-4843235.467216774,-4441109.936704065
3638.0,1988006.2453547735,-4834097.31163935,-4452717.831513391
3640.0,1984273.4879185213,-4824935.38487925,-4464303.768736965
3642.0,1980530.97303331,-4815749.732346656,-4475867.691571173
3643.9999999999995,1976778.7192520471,-4806540.399567332,-4487409.543322891
3646.0,1973016.7451750957,-4797307.432182393,-4498929.267409754
3648.0,1969245.0694501763,-4788050.875948065,-4510426.807360431
3650.0,1965463.7107722703,-4778770.776735448,-4521902.106814893
3652.0000000000005,1961672.6878835235,-4769467.18053028,-4533355.109524684
3654.0000000000005,1957872.0195731472,-4760140.133432697,-4544785.759353189
3656.0,1954061.7246773217,-4750789.681656997,-4556194.000275904
3658.000000000001,1950241.8220790986,-4741415.871531398,-4567579.776380704
3660.0000000000005,1946412.3307083019,-4732018.749497803,-4578943.031868109
3662.0000000000005,1942573.2695414298,-4722598.362111552,-4590283.711051551
3664.0000000000005,1938724.6576015572,-4713154.756041189,-4601601.758357642
3666.0000000000005,1934866.5139582355,-4703687.978068218,-4612897.118326437
3668.000000000001,1930998.8577273951,-4694198.07508686,-4624169.7356116995
3670.0000000000005,1927121.708071245,-4684685.094103811,-4635419.554981167
3672.0000000000005,1923235.0841981748,-4675149.082238003,-4646646.521316816
3674.0000000000005,1919339.0053626532,-4665590.086720355,-4657850.579615118
3676.0000000000005,1915433.4908651302,-4656008.154893532,-4669031.674987311
3678.0,1911518.5600519362,-4646403.334211703,-4680189.752659652
3680.0000000000005,1907594.2323151813,-4636775.672240292,-4691324.757973688
3682.0000000000005,1903660.5270926557,-4627125.216655732,-4702436.636386507
3684.0000000000005,1899717.4638677288,-4617452.015245227,-4713525.333471006
3686.0000000000005,1895765.0621692485,-4607756.1159064965,-4724590.794916141
3688.0,1891803.341571439,-4598037.566647532,-4735632.966527196
3690.000000000001,1887832.3216938018,-4588296.415586353,-4746651.794226032
3692.0000000000005,1883852.022201012,-4578532.710950753,-4757647.224051348
3694.0000000000005,1879862.4628028173,-4568746.501078052,-4768619.202158937
3696.0000000000005,1875863.6632539374,-4558937.8344148565,-4779567.674821944
3698.0000000000005,1871855.6433539602,-4549106.759516797,-4790492.588431117
3700.000000000001,1867838.4229472398,-4539253.325048287,-4801393.8894950645
3702.0000000000005,1863812.021922795,-4529377.57978227,-4812271.524640509
3704.0000000000005,1859776.4602142058,-4519479.572599967,-4823125.440612541
